处理时间,账号,文件名,文件类型,源文件路径,目标文件夹,文件大小,处理状态,触发方式,备注
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU (EDIFIER Refurbished Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU (EDIFIER Refurbished Official Shop) BillDetails 202506 全球（除美国、欧洲）.xlsx,,6757,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU (EDIFIER Refurbished Official Shop) BillDetails 202506 美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU (EDIFIER Refurbished Official Shop) BillDetails 202506 美国.xlsx,,10589,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202501.xlsx,,21839,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202502.xlsx,,11106,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202503-全球（除美国、欧洲）.xlsx,,6042,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202503-美国.xlsx,,7261,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202504-全球（除美国、欧洲）.xlsx,,14105,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202504-美国.xlsx,,14252,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202505.-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202505.-全球（除美国、欧洲).xlsx,,7994,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202505.-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202505.-美国.xlsx,,9156,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202507.-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202507.-全球（除美国、欧洲).xlsx,,7427,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202507.-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202507.-美国.xlsx,,8967,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202508-全球（除美国、欧洲).xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202508-全球（除美国、欧洲).xlsx,,15129,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,EDIFIER Refurbished Official Shop,TEMU(EDIFIER Refurbished Official Shop)BillDetails202508-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\EDIFIER Refurbished Official Shop\raw data us and global\TEMU(EDIFIER Refurbished Official Shop)BillDetails202508-美国.xlsx,,17123,失败,定期扫描,未知账号: EDIFIER Refurbished Official Shop
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\.WeDrive,,54,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\.WeDrive,,59,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202407\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails-202407.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202407\TEMU(Emptybay Traders)BillDetails-202407.xlsx,,4017,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202408\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders) 财务结算明细202408.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202408\TEMU(Emptybay Traders) 财务结算明细202408.xlsx,,15440,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails-202408.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202408\TEMU(Emptybay Traders)BillDetails-202408.xlsx,,7569,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202409\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders) 财务结算明细202409.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202409\TEMU(Emptybay Traders) 财务结算明细202409.xlsx,,16573,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails-202409.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202409\TEMU(Emptybay Traders)BillDetails-202409.xlsx,,21987,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202410\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202410.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202410\TEMU(Emptybay Traders)BillDetails202410.xlsx,,13905,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202410.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202410\TEMU(Emptybay Traders)发货面单费202410.xlsx,,7833,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202410.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202410\TEMU(Emptybay Traders)订单明细202410.xlsx,,17054,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202411\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202411.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202411\TEMU(Emptybay Traders)BillDetails202411.xlsx,,14792,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202411.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202411\TEMU(Emptybay Traders)发货面单费202411.xlsx,,6746,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202411.csv,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202411\TEMU(Emptybay Traders)订单明细202411.csv,,15793,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202412\.WeDrive,,66,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202412.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202412\TEMU(Emptybay Traders)BillDetails202412.xlsx,,18303,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202412.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202412\TEMU(Emptybay Traders)发货面单费202412.xlsx,,7268,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202412.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\2024\202412\TEMU(Emptybay Traders)订单明细202412.xlsx,,33885,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202501\.WeDrive,,61,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202501\TEMU(Emptybay Traders)BillDetails202501.xlsx,,33697,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202501\TEMU(Emptybay Traders)发货面单费202501.xlsx,,17514,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202501.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202501\TEMU(Emptybay Traders)订单明细202501.xlsx,,20165,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202502\.WeDrive,,61,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202502\TEMU(Emptybay Traders)BillDetails202502.xlsx,,14776,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202502\TEMU(Emptybay Traders)发货面单费202502.xlsx,,5948,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202502.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202502\TEMU(Emptybay Traders)订单明细202502.xlsx,,12169,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\.WeDrive,,61,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)BillDetails202503-全球（除美国、欧洲）.xlsx,,6353,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)BillDetails202503-美国.xlsx,,6597,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202503.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)BillDetails202503.xlsx,,4732,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202503.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)发货面单费202503.xlsx,,4713,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202503-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)订单明细202503-全球（除美国、欧洲）.xlsx,,10304,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202503-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202503\TEMU(Emptybay Traders)订单明细202503-美国.xlsx,,10997,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,.WeDrive,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202504\.WeDrive,,61,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202504-美国.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202504\TEMU(Emptybay Traders)BillDetails202504-美国.xlsx,,14368,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)BillDetails202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202504\TEMU(Emptybay Traders)BillDetails202504.xlsx,,10361,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)发货面单费202504.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202504\TEMU(Emptybay Traders)发货面单费202504.xlsx,,9939,失败,定期扫描,未知账号: Emptybay Traders account
2025-10-22 12:31:52,Emptybay Traders account,TEMU(Emptybay Traders)订单明细202504-全球（除美国、欧洲）.xlsx,,C:\Users\vuser\Documents\Monthly Report\Monthly Channel Profit\Temu Ventchoice\Emptybay Traders account\202504\TEMU(Emptybay Traders)订单明细202504-全球（除美国、欧洲）.xlsx,,10403,失败,定期扫描,未知账号: Emptybay Traders account
